Fc,Sc,Dur,Fmax,Fmin,Fk,Tk,S1,BWDth,PkDur,Spp
0.16882207134389457,2.117818889970789,-0.5728155339805824,0.4446650552486187,0.17534413854351685,0.26569226148763625,-0.0955176093916757,1.2174807469142315,1.0684816166152127,-0.005842732465782163,ANTPAL
0.0030175665481192685,1.3765011359948072,0.18173543689320368,0.6482216850828729,-0.0036634103019539586,0.051806987686455114,1.0373532550693703,0.5973731406266484,2.182851529609879,-0.8815381623549773,ANTPAL
0.05690268347882301,1.590392729633236,-0.7709344660194175,0.25526588397790057,0.10002220248667852,0.0867954750225247,-0.14887940234791897,1.0623483489819598,0.6431378052203192,-0.2959440297592809,ANTPAL
0.1840715594352838,2.3505355404089583,-0.3631674757281554,0.9141919889502761,0.2174733570159858,0.2755531084192612,0.3463180362860192,2.3845869817491296,2.488492843109739,-0.47251532920301076,ANTPAL
0.3558034270934361,0.3713080168776372,0.24241504854368892,0.5602986878453039,0.34452708703374774,0.3726599259185102,0.49466382070437565,1.2475472096212679,1.0166994106090366,-0.11873574357969208,EPTFUS
0.2912490570104538,0.40149302174618634,0.4062499999999996,0.5680680248618785,0.2715364120781528,0.3135448993893283,0.6664887940234789,1.1760206772866335,1.2264945270839174,-0.23511288413150624,EPTFUS
-0.05943528397456631,0.2690684842583578,0.7254247572815534,0.5359116022099446,-0.022646536412078228,-0.037341075182701085,1.854855923159018,1.4519991560291168,1.8657030592197585,-0.7328085249002313,EPTFUS
-0.0190214462765385,0.18630314832846487,0.733919902912621,0.15206319060773463,-0.031694049733570255,-0.012163379717689209,1.4861259338313757,0.4361747019727819,0.6406118439517257,-0.9203799446033768,EPTFUS
0.0849768293997197,0.2181110029211296,0.7930825242718447,0.45580110497237575,0.04146314387211368,0.08699569526479126,1.4845250800426895,0.697858423884376,1.4431658714566378,-0.789207026207325,EPTFUS
0.28860868628084935,0.27069133398247336,0.2666868932038831,0.45903832872928163,0.289686944937833,0.28876764440884983,0.8372465314834577,1.0902521363012976,0.8261296660117877,-0.5804847734340303,EPTFUS
0.1833171677982542,0.7234664070107109,0.5012135922330098,0.4313276933701658,0.11678507992895203,0.21738912804084495,1.077374599786553,0.7230193058339487,1.17316867808027,-0.6302358602491763,EPTFUS
-0.036210798577432944,0.2612788055826031,0.6920509708737863,0.23273480662983437,-0.019538188277087056,-0.0009009910901992534,1.1921024546424759,0.593786264373879,0.8721582935728325,-0.1615555447078075,EPTFUS
0.10486043754714937,0.5173644920480366,0.5628033980582521,0.3545407458563535,0.1008547957371226,0.12904194614075482,1.0597652081109923,0.8916552378942927,0.963794555150154,-0.36253477141150536,EPTFUS
0.31781441965729046,0.4608893216488154,0.16777912621359276,0.49615849447513855,0.32154751332149184,0.3364200620682751,0.4807897545357523,1.0410908323662833,0.8662643839461137,0.048119616642721894,EPTFUS
0.0940295290440779,0.3580006491398897,0.6146844660194174,0.29583908839779,0.09252886323268197,0.11167284012413646,1.0272145144076839,0.5662517143158561,0.7939938254280101,-0.31600623539440287,EPTFUS
-0.041976506089018206,0.7341772151898736,-0.27396844660194164,0.35583563535911594,-0.004940053285968152,-0.03398738612473732,0.6237993596584845,1.2344656609346978,1.2354757227055848,-0.8831971074115706,EPTFUS
0.26177389804935863,0.5417072379097697,0.04733009708737855,0.39304212707182323,0.237622113676732,0.28401241365502033,0.4807897545357523,0.6836691634138623,0.7431939376929542,-0.5252093867063327,EPTFUS
0.03055286129970903,0.04057124310288868,0.5670509708737864,0.18784530386740314,0.04612566607460034,0.039693663029332235,1.115795090715048,0.03982487604177654,0.5602020769014873,-0.3078289554677275,EPTFUS
-0.01681215648237963,0.3414475819539112,0.20813106796116504,0.09836843922651917,0.00038854351687377326,0.004104514966462969,0.7363927427961579,0.4397088300453635,0.38492843109738956,-0.34637152661774406,EPTFUS
-0.07996551352516444,0.00941252839987026,0.9860436893203881,0.3044285220994474,-0.05073268206039086,-0.07448193012313561,1.92529348986126,0.8008756197911172,1.184114510244176,-0.734344055412248,EPTFUS
-0.0837913568272443,0.04479065238558918,0.22208737864077677,0.22846167127071818,-0.054729129662522254,-0.08499349284212637,1.1382070437566703,1.107184302141576,0.9472354757227062,-0.8414671190302367,EPTFUS
0.027211984050005335,0.6449204803635186,0.4593446601941746,0.26868957182320446,0.036634103019538206,0.0583642006206826,0.9663820704375666,0.6749129655026901,0.8470390120684816,-0.2889268247220903,EPTFUS
-0.0009699321047527041,0.6536838688737423,0.12742718446601942,0.6132165055248618,0.04440497335701584,0.028080888977875664,1.0304162219850586,1.5295917290853465,1.9475161380858823,-0.5577106401617373,EPTFUS
-0.021176850953766608,1.0360272638753651,0.902002427184466,0.3406854281767956,-0.10779307282415634,0.04074481930123136,1.2299893276414084,0.5577592573056229,1.4462531574515864,-0.4233480966573969,EPTFUS
0.2553615691346053,0.3349561830574489,0.4654126213592233,0.3951571132596685,0.2197491119005329,0.268395234758234,0.8052294557097117,0.074322185884587,0.7952568060623076,-0.569393179705786,EPTFUS
0.07764845349714403,0.8406361570918532,0.10588592233009689,0.5533926104972374,0.096858348134991,0.09990990089098002,0.9839914621131272,1.6181031754404471,1.6204041538029743,-0.7683809412339297,EPTFUS
0.27422136006035125,0.7257383966244726,0.047936893203883606,0.4644337016574584,0.23168294849023074,0.30343377715487047,0.4503735325506936,0.9898196012237576,0.99031714847039,-0.4933159881654466,EPTFUS
-0.05587886625713992,0.28789354105809806,0.15655339805825244,0.17217714088397776,-0.02453374777975135,-0.044749224146561316,0.8452508004268944,0.8140099166578753,0.687903452147067,-0.44007818307561253,EPTFUS
0.044778532169414784,0.32229795520934773,0.025485436893204042,0.1644078038674032,0.0453485790408526,0.04234658123936331,0.659018143009605,0.4262052959172909,0.4859668818411449,-0.841723517773959,EPTFUS
0.2370406293781658,0.6809477442388836,0.25515776699029136,0.4569665055248617,0.2065941385435168,0.2569326258884773,0.720384204909285,0.8597953370608713,1.029469548133595,-0.602760859582649,EPTFUS
-0.004310809354456016,0.8458292762090232,0.13531553398058244,0.46961325966850836,0.022202486678508118,0.029632595855440924,0.977054429028815,1.4952526637830996,1.5367667695761997,-0.6626727328392304,EPTFUS
-0.09510723138269213,0.1093800714053879,0.862257281553398,0.07963570441988944,-0.10562833037300193,-0.07763539893883283,1.480789754535752,0.030752189049477782,0.5920572551220882,-0.6966177354978574,EPTFUS
0.221737256169846,0.6001298279779294,-0.04550970873786392,0.36274171270718214,0.2119782415630551,0.24311742917208948,0.4903948772678762,0.5481063403312585,0.7095144541117037,-0.5998986694503167,EPTFUS
0.42412975536156927,0.5572865952612789,0.025485436893204042,0.6253453038674035,0.3894316163410304,0.4336269896886576,0.4770544290288154,1.4516299187678023,1.114650575357845,-0.6091568080382715,EPTFUS
-0.09521500161655348,0.1038623823433951,0.6601941747572816,0.488389157458564,-0.06127886323268223,-0.08979877865652221,1.6547491995731056,1.1881527587298237,1.8088689306763965,-0.685863118997931,EPTFUS
0.02807414592089669,-0.0681596884128529,0.597997572815534,0.2661429558011048,0.04401642984014207,0.03368705576133739,1.3169690501600853,0.5705770650912544,0.8200954252034808,-0.4628979465401326,EPTFUS
-0.011854725724754952,0.28107757221681273,0.5285194174757282,0.15672479281767954,-0.021536412078152854,0.0029031935128641423,1.1504802561366059,0.4215107078805781,0.6300870053325848,-0.741669307191839,EPTFUS
0.06741028128031025,0.22200584225900694,0.48877427184466016,0.27628625690607717,0.07970692717584371,0.07042747021723897,1.1718249733191033,0.6842493933959278,0.7628403031153526,-0.5644612626231819,EPTFUS
0.36561051837482467,0.13859136643946782,0.3349514563106797,0.5121287983425414,0.39953374777975126,0.37185904494944433,0.7700106723585912,1.0604494144952,0.7210216110019653,-0.0805147845022943,EPTFUS
-0.20347020153033732,0.4485556637455372,0.8725728155339807,0.028876035911602073,-0.20853685612788647,-0.18069876864551024,1.5421558164354319,0.6174174490980061,0.687201796239124,-0.8173880629219851,EPTFUS
-0.04574846427416748,0.3790976955533919,0.7214805825242722,0.19021926795580094,-0.06744005328596804,-0.028030833917309157,1.4919957310565635,0.5097056651545521,0.8550378894190283,-0.7389671518356427,EPTFUS
0.012016381075546879,0.5206101914962674,0.6495752427184467,0.22621719613259664,0.0013321492007103333,0.03779157072780053,1.0821771611526145,0.7088300453634349,0.7982037608756668,-0.24713209438727793,EPTFUS
-0.19695010238172223,0.3433950016228498,0.9317354368932041,-0.0064312845303867786,-0.19049733570159877,-0.16978676544198634,1.664887940234791,0.48180187783521466,0.5268032556834127,-0.5384378021679117,EPTFUS
0.24048927686173047,0.37293086660175273,-0.09526699029126216,0.29816988950276246,0.24228463587921845,0.25117629392331553,0.3687299893276413,0.5515349720434645,0.4229581813078869,-0.5534003649657975,EPTFUS
0.007058950317922202,0.015579357351509265,0.48968446601941745,0.23385704419889497,0.012988454706927081,-0.0005005506056663112,1.2849519743863391,0.6048106340331258,0.7935728318832445,-0.9395537987041821,EPTFUS
0.02026080396594448,1.5657254138266796,-0.1941747572815533,0.17416263812154678,-0.06527531083481362,0.07513264591050144,0.0224119530416221,0.7627386855153496,0.7973617737861357,-0.2877718803124275,EPTFUS
-0.05798038581743725,-0.008438818565400779,0.725728155339806,0.05965124309392256,-0.04940053285968033,-0.05466012613875275,1.3548559231590178,0.6615149277349931,0.38492843109738956,-0.6771383323879994,EPTFUS
0.32093975643927125,0.7059396299902629,0.32038834951456313,0.4712102900552486,0.2924067495559502,0.3437781559715687,0.8324439701173959,0.7638991454794809,0.8588268313219205,-0.47612678623719806,EPTFUS
-0.018752020691885037,0.08763388510223963,0.20145631067961156,0.07186636740331487,-0.013321492007104516,-0.029432375613174543,0.8879402347918888,0.20582339909273134,0.3334268874543921,-1.0442850648071709,EPTFUS
-0.05275352947515892,-0.027588445309964228,0.2047936893203883,0.030041436464088307,-0.04607015985790381,-0.06251877064771261,1.0389541088580576,0.2186412068783626,0.28024136963233187,-1.0601956421324215,EPTFUS
-0.006951180084060854,0.6449204803635186,0.010618932038834995,0.15689744475138112,0.014209591474245132,0.01892081289418361,0.6680896478121666,0.67396349825931,0.5402750491159132,-0.5232935143420158,EPTFUS
-0.005819592628516033,0.296656929568322,1.3049150485436891,0.30710462707182323,-0.09053063943161638,0.045750325357893584,1.3778014941302026,0.5828146428948201,1.2934325007016565,-0.153795766678348,EPTFUS
0.07807953443259,0.09899383317104839,0.2427184466019417,0.19263639502762434,0.0535079928952042,0.06392031234357817,0.9871931696905013,0.04372824137567257,0.5571147909065397,-1.1057634527009215,EPTFUS
-0.15605129863131809,0.05485232067510553,0.8061286407766993,0.05222720994475141,-0.13327042628774424,-0.13624987486234866,1.6985058697972255,0.5381369342757675,0.5728318832444574,-0.6059137118179636,EPTFUS
0.05194525272119852,0.6543330087633886,-0.4799757281553398,0.11028142265193368,0.04679174067495561,0.06907598358194009,-0.11899679829242278,0.6037556704293702,0.3063429694078028,-0.39668112788715393,EPTFUS
-0.12161870891259842,0.04511522233041222,0.8546723300970878,0.0275811464088399,-0.09508214920071056,-0.1126238862749024,1.7753468516542155,0.41185779090621377,0.39615492562447324,-0.6759628524972129,EPTFUS
0.2680245716133206,0.4839337877312562,-0.15260922330097038,0.32337707182320424,0.2612677619893427,0.2778055861447593,0.3073639274279616,0.7851566620951577,0.4569183272523154,-0.5861954460409743,EPTFUS
-0.0855695656859576,0.03148328464784169,0.41171116504854377,0.03168162983425391,-0.06460923623445836,-0.08073881269396352,0.9850586979722519,0.5549108555754826,0.3324445691832719,-0.542066448337615,EPTFUS
-0.18929841577756232,0.9866926322622525,0.5612864077669899,0.017696823204420047,-0.19177397868561255,-0.15021523676043655,1.234258271077908,0.6065513239793228,0.6084760033679483,-0.6212045166086546,EPTFUS
-0.2819808168983727,0.5387861084063617,-0.18264563106796128,0.05477382596685075,-0.24800177619893435,-0.2639403343678048,0.558164354322305,1.0907268699229877,0.8711759753017116,-0.6890373863981506,EPTFUS
0.22346157991162832,0.6452450503083416,-0.21783980582524273,0.3326139502762432,0.19432726465364114,0.24096506156772435,0.11366061899679833,0.39271020149804825,0.6561886051080542,-0.4247188611257659,EPTFUS
-0.11493695441319123,0.026290165530671934,0.6862864077669905,-0.008805248618784556,-0.11528641207815288,-0.11322454700170191,1.415154749199573,0.25656714843337913,0.3289362896435588,-0.8925201207225724,EPTFUS
0.12140316844487553,0.3807205452775073,0.11984223300970888,0.21063535911602219,0.11933836589698062,0.12698968865752341,0.5933831376734257,0.47420613988817384,0.4492001122649453,-0.612124932356051,EPTFUS
0.27066494234292465,0.6604998377150276,-0.15139563106796108,0.36174896408839746,0.26526420959147434,0.2975773350685753,0.2182497331910351,0.5625593417027113,0.5715689026101589,-0.384092214771115,EPTFUS
-0.09133527319754285,-0.14638104511522226,0.7660800970873786,0.06474447513812154,-0.10684946714031979,-0.09735709280208231,1.6120597652081108,0.15207300348137986,0.5467302834689868,-1.1262194232754952,EPTFUS
0.36334734346373543,1.014930217461863,-0.2630461165048544,0.4537724447513817,0.2947380106571936,0.3887776554209631,0.047491995731056544,0.02637409009389176,0.7962391243334277,-0.5123438872984867,EPTFUS
0.03712684556525488,0.6585524180460889,0.16504854368932054,0.15909875690607733,0.043572380106571953,0.0652717989788767,0.7182497331910352,0.561135140837641,0.47319674431658704,-0.5261780557037957,EPTFUS
0.019721952796637552,0.36481661798117504,0.2169296116504854,0.1655300414364641,0.0334702486678507,0.03689057963760146,0.6558164354322306,0.5949994725181982,0.5196463654223972,-0.30369515500032446,EPTFUS
-0.17275568487983617,0.3544303797468355,0.43476941747572867,-0.09672824585635356,-0.1752331261101244,-0.14881369506457082,0.6744930629669156,0.12606815064880264,0.19463934886331757,-0.3507156841443569,EPTFUS
0.1357904946653734,0.8325219084712755,-0.26516990291262127,0.35117403314917134,0.11906083481349912,0.15276804484933443,0.31109925293489843,0.8242958117944931,0.9068200954252028,-0.8277523528230043,EPTFUS
-0.20831986205410064,1.6510873093151577,0.2964199029126215,0.06262948895027626,-0.24511545293072834,-0.12493743117429185,0.5213447171824974,0.45089144424517347,0.8894190289082241,-0.22556336800906276,EPTFUS
-0.07021230736070702,0.8130477117818892,0.648361650485437,0.13380524861878457,-0.15896980461811733,-0.021673841225347875,0.8799359658484525,0.5372402152125751,0.9030311535223126,-0.5114766379284041,EPTFUS
-0.14818407155943528,0.3836416747809153,0.0712985436893205,-0.05995338397790067,-0.13654529307282423,-0.13760136149764754,0.7374599786552826,0.2889017828884904,0.2163906820095422,-0.7520360150640605,EPTFUS
-0.11434421812695333,0.21194417396949047,-0.18628640776699026,-0.08878625690607743,-0.10029973357016,-0.11742917208929825,0.43116328708644597,-0.12031859900833422,0.031013191131069207,-0.824572988714931,EPTFUS
0.2758379135682724,-0.06621226874391428,0.15503640776699035,0.3650293508287293,0.2917406749555949,0.2603864250675744,0.8639274279615793,0.6012237577803565,0.5152960987931521,-0.7483874762752235,EPTFUS
-0.09020368574199804,0.10743265173644928,0.747876213592233,0.11507251381215454,-0.06355461811722912,-0.07618380218240076,1.5256136606189963,0.6628863804198756,0.6008981195621671,-0.48493010967616035,EPTFUS
-0.11843948701368684,0.42453748782862705,0.6611043689320384,0.18361533149171258,-0.10973579040852581,-0.10952047251977153,1.749733191035218,1.3027218060976897,0.9404995790064545,-1.164823825391888,EPTFUS
-0.05480116391852567,0.2564102564102565,0.44023058252427205,0.11589261049723765,-0.02175843694493781,-0.05095605165682254,1.4114194236926358,0.5334950944192426,0.49789503227617243,-0.7791847791656057,EPTFUS
-0.05264575924129757,0.13826679649464466,0.0021237864077671607,-0.009409530386740483,-0.04912300177619884,-0.05566122735008519,0.6606189967982924,0.03734571157295072,0.15969688464776793,-1.0054189427096116,EPTFUS
-0.06595538312318139,0.04284323271665045,1.060376213592233,0.2616108425414364,-0.06549733570159859,-0.034037441185304,1.7534685165421555,0.5577065091254351,1.0822340724108896,-0.34978606115294264,EPTFUS
