Spp,Fc,Sc,Dur,Fmax,Fmin,Fk,Tk,S1,BWDth,PkDur
Eptfus,42.145819,8.92014,3.625078,75.943424,39.893841,52.717975,0.820056,-26.332745,36.049583,40.877809
Eptfus,41.38047,11.560954,3.483423,77.81781,39.27757,49.482944,1.074321,-18.098854,38.540239,50.754148
Eptfus,41.080811,9.28513,3.368531,69.074885,37.362538,54.03778,1.427401,-19.974173,31.712347,25.528981
Eptfus,44.009548,8.663026,3.333271,66.222274,39.265758,48.568948,0.323844,-12.606448,26.956516,52.129885
Eptfus,39.510947,8.638489,3.427785,67.376796,37.99648,49.489359,1.326101,-16.932638,29.380317,43.083213
Eptfus,31.143346,4.352519,4.907526,52.412889,29.403725,38.95869,0.329987,-13.910021,23.009164,31.534168
Eptfus,43.770322,7.93851,3.325158,69.34513,41.134682,51.424645,0.560855,-19.660986,28.210448,41.738956
Eptfus,44.218035,11.186333,3.172499,77.180916,40.003605,55.277417,0.450054,-23.367207,37.177311,33.29091
Eptfus,31.269058,4.757716,5.138693,55.748343,29.676074,40.486736,1.081664,-13.387456,26.072269,31.827565
Eptfus,30.800753,2.751173,8.213968,55.376292,30.800753,38.543374,2.044658,-10.524302,24.575539,40.312016
Eptfus,31.037016,2.77476,6.371841,48.672112,29.335051,38.257433,1.319129,-7.418038,19.337061,28.768346
Eptfus,32.869799,5.961698,3.649056,54.001527,30.590964,38.344191,0.295968,-14.353608,23.410564,43.112769
Eptfus,34.564329,7.825206,5.374786,69.36335,31.597106,43.445454,0.52902,-18.139203,37.766244,35.913452
Eptfus,28.839334,2.144711,6.887777,45.546213,28.801862,30.17692,2.850258,-8.166592,16.744351,60.200552
Eptfus,29.090977,2.933875,7.21071,48.256458,27.011269,35.146656,1.039471,-7.36512,21.245189,35.825458
Eptfus,30.810002,7.077155,4.710377,58.528294,28.186471,41.893064,1.21049,-9.649849,30.341824,33.582974
Eptfus,27.399713,4.497212,9.842618,70.310498,26.657469,38.201947,4.641436,-10.202096,43.653029,39.347313
Eptfus,29.55045,5.303499,6.255367,61.526529,27.310259,41.022314,2.301103,-11.554024,34.21627,35.804359
Eptfus,31.433901,9.174117,4.674115,70.748065,28.861602,43.235735,2.374677,-19.633549,41.886463,36.618884
Eptfus,29.333448,4.622042,8.517987,65.8146,27.525762,41.697779,0.787837,-11.293263,38.288838,30.489033
Eptfus,28.913541,5.030747,7.194959,65.829457,28.705066,41.453677,2.875374,-9.312593,37.124391,39.853857
Eptfus,26.379057,7.31576,2.528102,44.716388,25.761568,37.824333,1.310852,-11.0533,18.954819,28.455902
Eptfus,28.270224,4.279826,7.996884,63.212972,25.840417,39.094045,1.353168,-14.174906,37.372555,29.778154
Eptfus,29.658054,4.328394,4.825945,53.089682,29.012276,37.668791,2.126326,-12.328493,24.077407,38.160529
Eptfus,27.9368,5.175929,5.141443,54.287953,26.434999,37.260248,3.501321,-10.108316,27.852954,38.964946
Eptfus,28.195488,3.958286,8.495879,60.855706,27.375813,38.879195,4.053367,-8.862784,33.479893,36.199385
Eptfus,27.923968,4.102143,6.558449,55.036039,26.766566,37.727468,3.536661,-10.204006,28.269473,36.350644
Eptfus,28.539844,4.519742,8.152685,66.405321,27.19691,39.864762,5.024573,-10.278444,39.208412,28.716034
Eptfus,30.394057,3.974274,7.923228,61.628552,30.323718,39.611302,0.419499,-8.021458,31.304834,40.635371
Eptfus,28.26139,3.947224,7.385266,52.239765,25.580407,35.694838,0.327167,-5.984715,26.659358,35.444484
Eptfus,27.528067,4.844962,6.207844,59.695531,27.511363,39.593799,1.2406,-9.509534,32.184168,37.220762
Eptfus,31.209306,3.934141,7.663899,62.152334,29.882672,40.951859,1.43003,-10.412307,32.269663,36.239745
Eptfus,30.320912,3.750216,4.858087,49.592583,30.287747,36.8798,1.428148,-7.729454,19.304836,43.924292
Eptfus,32.042292,2.25329,8.690874,53.353837,30.922121,39.254148,1.585777,-9.160562,22.431716,32.605795
Eptfus,32.687194,7.759919,4.856477,59.927906,27.492,40.40808,0.200607,-14.115232,32.435906,37.927461
Eptfus,17.015729,1.479632,16.5765,41.608455,15.193797,28.628502,6.691331,-3.261663,26.414658,41.653937
Eptfus,28.812753,2.115405,9.516607,45.99601,27.430652,31.548312,2.052641,-7.951633,18.565358,37.78488
Eptfus,33.008901,5.077244,5.461195,61.592138,32.109391,42.186182,0.896674,-13.860768,29.482747,37.931236
Eptfus,32.453008,6.848101,6.182864,70.645846,30.106117,42.675313,0.573632,-13.686584,40.539729,44.667544
Eptfus,29.402504,5.850366,4.776327,57.013341,28.791033,40.912634,1.637334,-8.970928,28.222308,38.563888
Eptfus,29.425566,6.366368,6.099128,65.281693,27.086887,41.388517,1.722638,-11.81408,38.194806,40.608352
Eptfus,35.210227,7.586326,4.678893,62.655386,31.206691,45.254232,1.607184,-12.554564,31.448695,31.541469
Eptfus,33.197174,4.925973,5.84208,60.229786,30.522437,40.929945,1.374669,-11.536432,29.707349,39.256609
Eptfus,29.999666,8.344825,3.953475,59.14627,27.740351,39.832511,1.136354,-20.949312,31.405919,31.40951
Eptfus,31.101242,5.879861,3.872965,48.757505,28.400588,38.033521,0.789874,-11.758165,20.356916,30.199801
Eptfus,31.24229,8.665459,3.821422,64.673403,30.366185,47.505179,0.893402,-17.168119,34.307218,27.259791
Eptfus,31.196367,6.461058,4.72173,59.740835,29.922648,41.552115,1.0112,-10.554856,29.818187,38.272412
Eptfus,33.400923,7.443212,4.130622,60.406645,30.640409,45.65395,0.407121,-12.721225,29.766236,30.822482
Eptfus,28.874136,4.217368,5.856862,55.570526,27.130336,38.626088,2.467909,-14.693986,28.44019,29.836452
Eptfus,31.593887,5.459136,5.927761,61.979029,29.623,41.41051,0.492257,-17.517023,32.356029,28.188305
Eptfus,32.212933,3.749938,6.018208,55.694891,30.803609,39.959724,1.119632,-11.109398,24.891282,34.426065
Eptfus,32.993752,8.070462,4.378266,66.701448,30.496236,44.414632,0.957956,-20.361361,36.205212,35.437287
Eptfus,30.836595,8.890157,3.11205,60.273321,30.460373,41.493179,1.151504,-21.536336,29.812949,39.448946
Eptfus,18.838845,2.336876,7.683484,37.303394,17.935142,25.88417,3.375966,-3.206582,19.368252,36.178163
Eptfus,20.064424,9.544051,2.056555,39.747494,18.944964,31.09901,0.791861,-18.983266,20.80253,31.119914
Eumund,14.702458,0.071798,20.670874,15.760414,14.252748,15.163854,5.972904,-0.200597,1.549563,31.606431
Eumund,15.120563,0.068996,19.829142,15.869517,14.524016,15.302594,1.252515,-0.196812,1.430236,32.85525
Eumund,14.41521,0.070629,21.277458,15.209326,13.719642,15.190516,2.432322,-0.070244,1.592405,7.59253
Eumund,14.740944,0.084105,19.228882,15.955367,14.172528,15.388267,1.234282,-0.373281,1.889162,18.312735
Eumund,15.316283,0.157851,19.596444,18.364783,14.036627,15.868357,-0.690606,-1.268545,4.328157,28.797049
Eumund,15.291925,0.100276,17.876408,16.811276,14.745433,15.785054,9.058662,-0.465184,2.065843,21.678461
Eumund,15.471712,0.061527,30.082201,16.45643,14.7213,16.232458,-1.669824,-0.35409,2.181484,12.43603
Eumund,14.885883,0.067431,19.53037,15.614978,14.453632,15.076609,8.859896,-0.105425,1.327061,48.980147
Eumund,15.247211,0.127883,21.864551,17.141388,14.123303,15.74902,1.070772,-0.422276,3.018086,28.138709
Eumund,15.009988,0.246072,16.910604,19.646999,14.920113,17.201775,13.23761,-0.553719,4.726886,25.913144
Eumund,16.581816,0.213484,16.874696,18.854121,16.044569,18.155969,8.001483,0.011486,2.809552,17.47981
Eumund,16.873258,0.311378,16.423935,20.114103,15.999895,18.445684,3.834094,-0.658595,4.114208,13.388721
Eumund,17.029373,0.633157,11.742002,22.343798,16.193627,19.478174,-0.381887,-2.268077,6.150171,13.319017
Eumund,15.30607,0.150794,19.629234,17.669149,14.228146,15.835753,-0.690289,-0.599249,3.441003,30.328832
Eumund,15.579333,0.190613,18.367419,18.520456,14.654569,16.745234,10.144679,-1.058755,3.865887,14.226888
Eumund,16.293995,0.142705,18.37358,17.861719,15.217286,16.858629,0.545205,-0.359967,2.727148,34.217299
Lasblo,48.755523,8.468937,4.925349,88.06575,47.88744,60.302964,3.031222,-12.43837,40.17831,36.944205
Lasblo,49.015121,10.524167,4.193017,88.696246,47.924519,59.890834,2.059591,-10.757401,40.771728,43.045245
Lasblo,46.038671,12.993016,4.245911,96.698995,45.975707,55.190619,1.436401,-15.02199,50.723288,55.852404
Lasblo,45.212301,14.409448,3.477292,88.807919,44.23597,58.364651,1.106749,-13.420682,44.571949,44.472795
Lasblo,49.878121,10.80957,4.521416,93.679048,49.806392,58.811759,2.540809,-16.956024,43.872656,47.428252
Lasblo,36.552811,21.456432,2.876375,91.229618,33.985806,53.043936,0.689522,-19.169051,57.243811,52.246803
Lasblo,28.702257,27.784968,2.194853,88.902423,28.398896,52.585484,0.954477,-32.39301,60.503527,45.535204
Lasblo,30.432422,30.970433,2.167,90.268928,26.812083,49.880857,0.682496,-29.172962,63.456845,52.295988
Lasblo,40.42279,15.808994,3.70584,92.830924,39.398426,54.2195,0.891941,-15.107691,53.432498,51.723589
Lasblo,40.675875,18.414972,3.43485,95.357441,39.537061,52.354672,0.816504,-14.073444,55.82038,61.752551
Lasblo,47.601407,10.998634,5.455642,96.374822,46.809754,52.240993,0.953615,-5.397628,49.565069,66.774245
Lasblo,46.028033,9.860942,4.764397,91.025505,45.992722,55.311331,2.672755,-14.718144,45.032784,48.951245
Lasblo,45.261133,12.924996,5.4033,103.473931,43.573594,53.276511,0.534224,-9.306342,59.900337,57.278927
Lasblo,41.583798,28.641769,2.019651,91.6005,36.072902,58.824563,0.797803,-31.628849,55.527598,44.616946
Lasblo,27.894084,17.79573,1.894892,60.100499,26.395539,39.816476,0.230821,-27.861296,33.70496,46.288482
Lasblo,35.328633,15.480231,2.620413,71.755676,33.241003,42.210798,0.525582,-32.63707,38.514673,51.770682
Lasblo,31.198405,18.744389,1.656081,58.779689,27.755879,40.741107,0.092998,-31.818411,31.02381,45.30962
Lasblo,31.619426,18.338789,2.58077,78.566984,30.908236,42.98328,1.272774,-33.222622,47.658748,60.638344
Lasblo,42.804815,9.596417,3.410908,73.336878,39.477008,58.126166,0.821928,-29.036062,33.859869,22.408595
Lasblo,39.075802,15.749441,2.096615,70.492893,36.643388,51.842631,0.676184,-21.091782,33.849505,47.44534
Lasblo,36.181734,18.043639,2.130275,68.665274,30.185416,44.914678,0.745875,-22.484255,38.479858,55.204423
Lasblo,33.156488,19.26572,2.173473,69.135747,27.23519,48.721449,0.848218,-27.412648,41.900557,37.00649
Lasblo,34.468294,15.275499,2.646451,69.313,30.863067,47.931417,0.998825,-18.662692,38.449933,44.86536
Lasblo,35.364718,21.000136,1.856658,69.511506,30.729499,51.208157,0.557223,-24.267224,38.782007,39.852928
Lasblo,36.127016,20.164573,1.947216,70.334857,31.217314,52.065636,0.582175,-24.652545,39.117543,37.787286
Lasblo,34.861603,21.202662,1.857382,70.222154,30.577105,49.556693,0.581408,-23.259377,39.645049,46.648843
Lasblo,38.962545,15.664642,2.448705,68.95995,32.187559,50.684553,0.632966,-18.584927,36.772391,41.093533
Lasblo,37.661786,23.33064,2.566985,92.89254,35.246066,61.160096,0.365298,-21.829409,57.646474,47.084347
Lasblo,41.568879,19.588181,1.944839,78.266335,37.58311,53.245951,1.203425,-35.497277,40.683225,56.298953
Lasblo,38.889581,23.420444,2.665151,94.501524,34.479229,63.785146,1.163007,-22.159566,60.022294,40.489142
Lasblo,39.911316,24.467118,2.490491,94.498206,34.244294,65.544465,0.146256,-24.764799,60.253911,39.336942
Lasblo,41.850006,22.192748,2.294551,88.959786,38.2033,62.742368,0.866258,-20.504237,50.756486,48.634642
Lasblo,41.927083,25.954697,1.974286,89.891877,38.5457,65.278361,0.784033,-27.672128,51.346177,41.689954
Lasblo,39.81205,28.064644,1.962946,88.602872,34.904623,63.422194,0.114434,-30.504526,53.698249,37.639596
Lasblo,38.344837,22.707145,2.648548,93.056024,34.570707,64.167307,0.314375,-23.405971,58.485317,42.162261
Lasblo,41.118718,24.568236,2.282347,93.331796,38.21966,65.942413,0.117159,-23.214025,55.112137,45.532815
Lasblo,40.236372,29.896946,1.418852,81.852245,38.161172,69.722257,0.081595,-38.476497,43.691073,23.523934
Lasblo,41.531345,25.627903,1.987714,89.273002,38.535761,61.287226,0.079586,-22.268336,50.737241,55.112593
Lasblo,41.765691,15.34759,6.253952,89.251923,38.675358,93.855494,0.819011,-1.304033,58.800381,39.927562
Lasblo,45.967189,22.392871,2.601728,94.673434,44.325777,48.066292,0.850587,-12.729136,50.347658,87.869
Lasblo,33.697174,14.668395,6.317801,85.577428,33.558719,86.579902,1.235546,-1.535463,59.647573,40.503317
Lasblo,40.547012,17.569909,4.310112,102.66472,39.799662,100.906564,1.474164,-3.300515,62.865058,11.384249
Lasblo,46.358295,19.409138,3.167001,101.886859,45.627936,50.0019,0.954378,-18.539588,56.258923,85.813101
Lasblo,45.983822,22.871428,2.793385,103.166084,45.510509,48.760073,0.889929,-15.369468,57.655575,90.60722
Lasblo,44.989997,18.718354,3.271422,98.000053,44.804729,94.907494,1.039639,-9.493937,53.195325,10.065258
Lasblo,45.464779,19.843626,3.194457,99.662661,44.075389,48.267441,0.986343,-12.92126,55.587273,86.23701
Lasblo,40.176092,19.710302,3.034256,93.461974,39.431133,52.523975,1.532184,-17.352257,54.030841,57.930931
Lasblo,45.297712,21.596395,3.165255,99.813741,40.992586,68.598578,0.368854,-20.968919,58.821155,47.350656
Lasblo,44.73918,16.828781,2.384372,83.382609,44.251496,57.71674,0.877028,-21.272798,39.131112,50.863442
Lasblo,50.747063,12.559059,5.777926,97.143387,45.535562,96.496455,2.314485,-0.934879,51.952167,17.315076
Lasblo,40.423928,16.124481,4.147329,96.573938,39.74088,45.032452,0.733066,-12.07487,56.833058,80.114925
Lasblo,39.270115,16.390621,5.216947,85.959051,38.665099,89.770757,1.208707,-1.146782,52.298671,32.469832
Lasblo,44.047225,16.053071,4.813448,90.886003,41.683005,89.21669,0.673622,-0.697499,51.503889,37.833524
Lasblo,31.946716,13.26201,4.35272,79.555711,31.843644,77.487432,1.456709,-2.835101,47.712068,14.644636
Lasblo,45.302742,24.69745,2.249688,89.525353,42.299902,88.203319,0.149176,-11.958673,47.225451,4.88942
Lasblo,43.824625,14.345058,5.677107,92.016358,42.31102,91.498034,2.015836,-0.934759,54.079673,42.008857
Lasblo,44.74812,17.311256,5.194107,87.099408,43.020625,89.121798,0.735069,-0.498001,51.767082,51.415008
Lasblo,47.423498,21.129939,2.837533,95.725309,43.858344,91.27657,0.628294,-16.251426,51.866966,10.353232
Lasblo,49.382379,18.425338,3.532103,100.443062,42.692818,90.612787,1.363218,-2.689498,57.750243,28.339888
Lasblo,46.062446,14.093881,4.242038,95.861165,42.878335,90.376213,0.660893,-11.38934,52.982829,12.052706
Lasblo,48.92075,13.443483,5.344165,94.856687,42.786273,89.976843,0.512053,-1.600622,53.657097,32.646289
Lasblo,35.044414,12.060026,5.66166,96.177132,33.583276,48.063303,1.782095,-7.290655,62.593856,67.521399
Lasblo,37.092194,20.000626,3.118125,86.901576,30.56229,82.687305,0.572018,-9.827522,56.339286,12.84995
Lasblo,36.892676,27.394708,3.405153,96.112791,34.383584,93.811538,1.861088,-0.959837,63.489664,38.108815
Lasblo,37.377767,12.398602,5.474802,96.237852,36.889937,45.285438,2.195276,-3.022894,59.347915,81.628674
Lasblo,43.724335,16.650884,5.754067,91.774313,36.261517,92.8853,3.122689,-1.358084,61.784394,41.01496
Lasblo,35.613946,12.153903,4.270001,86.266135,35.472527,55.998876,1.544462,-12.708749,50.793608,45.83545
Lasblo,49.972696,15.362334,2.755705,91.442534,47.770879,66.903685,0.643256,-25.466897,43.671655,33.279097
Lasblo,51.633426,17.534084,2.43391,89.363397,47.209499,66.800996,0.18986,-25.023625,42.153898,38.466201
Lasblo,53.661864,8.736622,4.084789,87.39717,51.589108,65.023887,1.196357,-16.906462,35.808062,34.419038
Lasblo,54.015756,17.626847,2.464647,95.053539,50.767736,69.882866,1.208814,-29.579453,44.285803,36.61026
Lasblo,51.845421,23.186847,2.762046,106.312376,46.953759,65.070887,0.522754,-24.944551,59.358617,56.29037
Lasblo,42.914285,27.297873,1.819394,91.165153,42.60595,61.177715,0.232528,-28.903932,48.559203,48.006795
Lasblo,44.286085,40.138155,1.601965,99.927968,43.512263,93.771104,0.698601,-36.441184,56.415705,10.476964
Lasblo,40.268577,42.410066,1.293999,92.441649,39.379332,67.153555,0.681623,-36.972565,53.062317,45.591752
Lasblo,43.906008,14.564805,5.129673,103.166523,37.13129,54.124539,1.316499,-12.130295,66.035233,61.45707
Lasblo,41.923707,13.357008,5.330632,104.134498,39.458958,58.165497,1.604617,-19.318778,64.67554,49.757094
Lasblo,36.480671,14.144438,4.113404,89.292329,32.740527,56.263354,1.117751,-15.903751,56.551801,45.239291
Lasblo,38.484787,12.929408,5.747114,104.054756,38.075661,48.204456,3.397137,-8.884233,65.979095,68.7634
Lasblo,44.955287,23.329862,2.005706,89.068545,43.616199,61.112568,0.807438,-24.839118,45.452346,52.297745
Lasblo,41.408915,16.367093,4.355736,103.0421,36.847936,48.577076,0.878723,-12.312399,66.194164,78.924426
Lasblo,34.648764,21.828357,2.636347,86.22939,31.753274,57.148268,0.528667,-30.713112,54.476116,39.378472
Lasblo,44.911259,20.204696,3.136586,102.771319,43.455319,97.365863,0.823748,-11.160247,59.316,13.917173
Lasblo,44.500183,20.143927,3.120453,99.080273,41.36745,94.637055,1.222035,-11.129251,57.712823,11.671518
Lasblo,36.208758,13.205736,5.28307,102.075752,35.434663,49.610933,3.10938,-17.157768,66.641089,65.177009
Lasblo,38.034078,20.25792,2.485351,88.005703,37.405867,58.659159,1.344577,-31.090023,50.599835,41.463017
Lasblo,53.422029,20.538708,2.370961,95.72908,43.155957,83.556741,0.221235,-12.338334,52.573124,42.372788
Lasblo,56.268433,22.566693,2.179186,96.162205,42.64484,82.372132,0.111638,-11.921695,53.517366,41.035419
Lasblo,44.358962,19.038857,3.277703,96.158318,38.023538,91.13273,0.18292,-6.901684,58.13478,18.370793
Lasblo,46.84908,16.441442,2.947787,88.197322,45.384488,55.876063,0.245668,-12.260128,42.812834,60.615558
Lasblo,46.84908,16.441442,2.947787,88.197322,45.384488,55.876063,0.245668,-12.260128,42.812834,60.615558
Lasblo,47.875296,24.783933,2.153219,93.581317,45.625152,54.529016,1.174579,-18.473685,47.956165,74.393624
Lasblo,46.456332,17.986796,3.138299,92.417162,43.831937,52.371923,0.467492,-9.068903,48.585225,76.023222
Lasblo,46.456332,17.986796,3.138299,92.417162,43.831937,52.371923,0.467492,-9.068903,48.585225,76.023222
Lasblo,48.000043,16.892245,2.956186,90.220602,46.239418,57.200289,0.266367,-14.322956,43.981184,58.806397
Lasblo,48.000043,16.892245,2.956186,90.220602,46.239418,57.200289,0.266367,-14.322956,43.981184,58.806397
Lasblo,47.862049,14.011669,2.638922,81.13252,46.01665,60.738879,0.608533,-18.021578,35.11587,36.609149
Lasblo,45.054847,20.608417,2.673695,91.773273,43.947506,53.543162,0.187679,-12.416506,47.825767,67.203485
Lasblo,45.054847,20.608417,2.673695,91.773273,43.947506,53.543162,0.187679,-12.416506,47.825767,67.203485
Lasblo,36.243552,10.595567,1.678032,53.759879,35.153392,43.421246,0.78018,-21.403456,18.606487,34.456393
Lasnoc,26.371467,2.55063,9.714212,52.394491,24.433899,33.09192,3.859692,-7.562716,27.960592,38.357737
Lasnoc,26.949364,2.582633,8.952793,49.297005,23.967334,32.840115,2.823051,-7.623061,25.329671,35.30922
Lasnoc,28.369629,3.176882,9.746716,63.625071,26.644176,37.779844,3.313321,-12.841277,36.980895,32.248231
Lasnoc,28.165356,3.02333,10.438099,63.636402,26.340433,37.511509,3.041017,-8.814384,37.295969,32.02882
Lasnoc,26.806728,2.13032,11.040784,54.610369,24.966555,33.748179,3.682141,-10.424713,29.643814,36.021688
Lasnoc,27.279356,2.492362,10.537304,56.682191,25.318808,36.786704,2.783957,-9.126449,31.363383,31.35537
Lasnoc,26.382355,2.14759,11.43638,53.663005,24.650651,34.136301,2.806407,-9.237868,29.012354,29.043948
Lasnoc,26.756983,2.425687,10.259989,54.911199,25.674329,35.788456,3.658224,-8.900691,29.23687,31.726372
Lasnoc,26.341667,1.997582,12.103482,47.102137,24.689012,31.360118,1.818281,-6.315049,22.413125,38.007669
Lasnoc,25.709672,1.508189,12.783482,47.352721,25.614091,30.687486,5.231838,-4.361473,21.73863,39.185979
Lasnoc,25.344271,1.726173,11.562534,49.5274,25.29286,30.622239,5.969258,-7.545144,24.23454,40.360361
Lasnoc,25.904248,1.647276,11.862454,46.889677,24.908862,31.172424,3.774666,-5.622211,21.980815,37.052644
Lasnoc,24.155877,1.138585,13.473152,42.467748,22.62379,30.572416,9.672241,-4.531151,19.843957,28.081207
Lasnoc,24.170443,1.296475,12.712901,43.858001,22.632188,29.65458,7.171727,-6.132548,21.225812,31.279498
Lasnoc,26.887966,3.63382,7.728693,56.944607,24.72514,34.13433,3.157786,-15.884016,32.219467,39.52904
Lasnoc,26.026479,3.454559,8.537218,60.901653,25.355924,36.527811,3.739119,-14.782132,35.545729,33.201451
Lasnoc,25.025715,1.635948,10.34701,42.51705,23.600989,29.251685,2.445702,-5.480757,18.916061,38.513206
Lasnoc,25.30761,1.642284,10.475933,45.881079,25.297099,29.586451,5.317803,-6.16967,20.583981,42.475768
Lasnoc,28.558335,3.988507,7.901448,64.668545,26.499129,40.391254,4.990474,-15.930945,38.169416,27.388857
Lasnoc,28.19006,3.918654,8.569373,66.688816,26.556402,39.76292,3.392847,-12.452722,40.132414,30.504538
Lasnoc,26.714731,3.503609,10.040072,68.214073,24.525477,38.602554,2.258381,-16.432193,43.688596,27.879914
Lasnoc,26.423931,3.305751,10.443027,69.775452,24.869868,37.882969,4.774173,-18.360481,44.905584,27.646366
Lasnoc,28.255313,2.211867,9.833275,46.400309,26.294473,31.275589,3.931735,-9.182556,20.105836,26.28577
Lasnoc,27.925404,2.228474,8.600101,51.289354,27.25602,32.42199,4.982818,-13.615045,24.033334,31.046735
Lasnoc,27.610132,1.56791,10.124615,41.943476,26.741006,31.123894,1.835044,-7.05204,15.20247,25.661536
Lasnoc,27.432761,1.29308,9.647883,38.870806,26.759417,30.855222,1.798006,-5.315393,12.111389,24.660121
Lasnoc,28.621918,2.109847,10.060348,41.765871,27.535885,30.576421,2.637514,-4.657438,14.229986,28.02418
Lasnoc,29.070593,2.178272,9.216669,41.395572,28.359823,30.905079,2.359469,-4.643676,13.035749,29.341555
Lasnoc,28.421544,2.438374,7.443032,45.868548,25.324507,31.126845,1.460221,-12.094871,20.544041,35.711592
Lasnoc,27.263677,2.025614,7.323203,45.345302,25.709924,31.559221,3.230134,-11.284182,19.635378,35.483839
Lasnoc,26.296368,1.811167,10.323467,51.221516,25.113047,32.948117,3.875513,-11.342417,26.108469,30.432203
Lasnoc,27.152819,2.268067,9.01684,53.267151,25.731373,33.444869,2.639957,-14.529353,27.535778,34.243231
Lasnoc,26.586638,2.475635,10.440495,49.041319,24.360911,31.008277,3.598207,-7.797804,24.680408,32.021174
Lasnoc,25.673223,1.83588,10.595356,49.673363,24.66869,30.538554,5.595514,-7.974543,25.004673,35.850214
Lasnoc,28.573449,1.886607,9.494954,52.040288,27.475251,31.733636,5.327078,-11.269714,24.565037,41.580854
Lasnoc,29.227926,2.566013,9.763472,48.648536,27.833038,36.140417,3.251071,-7.917484,20.815498,18.788432
Lasnoc,27.944034,1.50157,10.43705,48.844726,27.141609,33.286475,4.5121,-9.336209,21.703117,24.547045
Lasnoc,28.342892,1.590485,11.519789,43.136071,26.925474,32.136226,3.304257,-5.311491,16.210597,19.857676
Lasnoc,28.604268,2.105918,11.637322,48.214267,27.02565,34.446752,1.854321,-8.006931,21.188616,20.777019
Lasnoc,28.16519,1.956115,10.781205,47.622054,27.662395,33.699674,3.180053,-8.539846,19.959659,22.585715
Lasnoc,28.199344,1.406123,11.81701,41.927305,26.515459,31.647308,3.41897,-4.538917,15.411846,22.161152
Lasnoc,28.914259,1.549042,10.892595,42.281175,27.389677,32.39588,1.906352,-4.382467,14.891497,22.33507
Lasnoc,28.080337,1.804587,8.614544,41.897694,27.539546,32.190352,2.111645,-7.433545,14.358149,24.512558
Lasnoc,27.827601,1.709397,8.495685,46.031745,27.817094,31.819218,3.389715,-7.199617,18.214651,35.717563
Lasnoc,28.149092,1.283001,11.042836,39.01423,26.374137,30.905565,3.783574,-3.110997,12.640093,22.402534
Lasnoc,28.187308,1.280644,10.611932,39.886183,27.103206,31.149587,2.977608,-3.692319,12.782978,24.122845
Lasnoc,28.970956,2.398284,9.681125,48.698655,27.015258,35.846564,1.652629,-9.489797,21.683397,18.38375
Lasnoc,29.694898,3.329167,7.757506,54.49638,27.162742,38.472678,0.800272,-15.776676,27.333638,17.584268
Lasnoc,28.756069,3.527754,8.576131,52.461393,25.728951,37.412897,1.778903,-14.332995,26.732443,16.086007
Lasnoc,28.372777,3.115921,8.74141,48.772752,25.475788,29.592574,2.051677,-13.924142,23.296964,38.010195
Lasnoc,28.817775,2.031319,12.129418,50.173269,27.706523,33.167522,3.124944,-10.343438,22.466746,27.111431
Lasnoc,28.525087,2.311481,7.753456,50.233629,27.506899,30.325056,3.736031,-12.445634,22.72673,47.790215
Lasnoc,28.494911,2.549499,8.764059,48.367418,27.113058,31.334983,2.396892,-12.04088,21.254359,30.249772
Lasnoc,28.613604,3.146013,8.029915,50.481629,26.69219,32.15129,2.251295,-12.950115,23.789439,30.975649
Lasnoc,28.147965,2.050074,9.774096,46.046107,27.164391,31.746949,1.926256,-8.85435,18.881716,28.63204
Lasnoc,27.818809,1.909414,8.384391,48.892666,26.980911,31.424349,4.778915,-12.274035,21.911755,29.942952
Lasnoc,28.409036,3.192834,6.755535,47.840261,26.423277,33.902482,0.709511,-12.325722,21.416984,30.677851
Lasnoc,28.178647,2.880876,6.713764,47.822784,26.533014,33.592932,1.274844,-12.911333,21.28977,32.216985
Lasnoc,26.801422,1.987548,8.631024,46.224053,25.52194,30.221059,3.690183,-7.568417,20.702114,42.294844
Lasnoc,26.787979,2.302253,8.453849,48.148233,25.222328,30.638256,4.27351,-8.485306,22.925905,40.189735
Lasnoc,28.76145,2.981403,8.073266,51.691914,27.447214,38.847801,0.835104,-9.473181,24.2447,15.957773
Lasnoc,28.464688,1.934404,10.747381,46.602175,26.320174,30.598498,1.180304,-9.075213,20.282,38.691314
Lasnoc,27.592803,2.117051,7.116976,44.864604,26.484814,30.711225,3.495739,-8.497583,18.379789,42.179063
Lasnoc,27.372869,2.292707,7.218585,47.845685,26.66503,31.038571,3.380576,-12.454453,21.180655,43.309459
Lasnoc,26.872271,1.561597,10.213693,40.860821,24.691153,30.003358,3.433929,-6.39452,16.169668,29.707294
Lasnoc,26.809192,1.930132,9.630512,43.65467,24.019912,30.561268,3.559963,-8.567613,19.634758,29.798688
Lasnoc,27.7146,3.058928,8.29859,54.126053,24.711753,35.664689,2.335839,-10.107202,29.4143,33.02782
Lasnoc,26.978796,2.640737,8.629188,53.140401,25.615055,33.924473,2.025578,-10.896235,27.525345,37.301929
Lasnoc,27.702455,2.130515,7.535397,41.990127,25.899023,31.172676,1.779294,-8.619694,16.091104,31.789535
Lasnoc,27.467292,2.171568,7.959562,43.299772,25.363461,31.030958,1.888585,-9.096974,17.936311,31.712385
Lasnoc,28.107469,1.834792,10.304896,45.347107,26.527634,30.658075,3.055262,-10.433903,18.819472,27.707362
Lasnoc,27.739738,1.9572,10.233324,42.323294,25.099199,29.928727,3.857642,-7.31985,17.224095,23.293813
