Spp,Fc,Sc,Dur,Fmax,Fmin,Fk,Tk,S1,BWDth,PkDur
MYOYUM,49.277,52.12,3.699,56.956,47.85,54.927,0.45,184.22,9.106000000000002,77.31819410651526
MYOYUM,49.49100000000001,78.39,2.599,58.49100000000001,46.702,53.945,0.642,343.66,11.789000000000007,55.59830704116968
MYOYUM,48.744,81.02,3.208,58.803,47.144,54.973,0.804,190.01,11.659000000000004,63.27930174563589
MYOYUM,49.46,47.54,2.785,56.245,47.907,52.257,1.021,249.33,8.338000000000001,50.377019748653495
MYOYUM,52.048,136.03,2.589,64.26899999999999,49.032,57.995,0.931,335.66,15.236999999999995,46.3499420625724
MYOYUM,50.738,57.52,2.34,56.706,47.131,55.274,0.257,212.19,9.575000000000003,65.34188034188034
MYOYUM,47.448,87.56,3.494,58.708,43.917,51.583,1.539,75.36,14.790999999999995,36.06182026330853
MYOYUM,49.467,81.47,2.967,60.565,46.887,54.703,0.846,274.33,13.677999999999995,54.364678126053235
MYOYUM,48.408,81.67,2.735,56.11,46.945,54.19600000000001,0.453,195.12,9.165,71.59049360146254
MYOYUM,47.734,81.35,2.781,55.665,44.97,52.787,0.387,163.66,10.695,64.68896080546565
MYOYUM,48.743,67.34,2.628,55.849,47.295,53.529,0.516,256.01,8.553999999999995,71.87975646879755
MYOYUM,48.828,72.3,2.695,55.474,47.292,53.74,0.364,297.43,8.181999999999995,71.57699443413729
MYOYUM,49.548,93.87,2.798,57.731,47.562,54.077,0.736,247.24,10.169000000000004,56.04002859185133
MYOYUM,49.63,54.35,2.6860000000000004,56.392,47.948,53.523,0.745,222.08,8.443999999999997,57.89277736411018
MYOYUM,48.945,88.13,2.9560000000000004,61.776,47.307,54.4,0.987,296.47,14.469000000000007,56.90121786197561
MYOYUM,45.095,31.23,4.5760000000000005,56.35,43.494,48.578,1.849,282.85,12.856000000000002,46.89685314685314
MYOYUM,49.744,75.84,2.475,56.63800000000001,47.44,52.636,0.7709999999999999,183.45,9.198000000000008,45.17171717171718
MYOYUM,50.861,98.61,2.502,59.18,48.244,55.73,0.7240000000000001,210.28,10.936,54.27657873701038
MYOYUM,51.861,43.64,2.846,64.987,47.809,53.299,1.378,518.07,17.177999999999994,22.171468728039347
MYOYUM,48.362,94.24,2.37,56.099,46.409,54.02,0.362,261.76,9.689999999999998,71.56118143459915
MYOYUM,49.812,83.39,2.67,56.56,47.184,55.777,0.14300000000000002,95.74,9.376000000000003,76.21722846441949
MYOYUM,48.668,75.84,3.153,56.834,47.342,52.874,1.077,289.6,9.491999999999996,55.37583254043768
MYOYUM,49.69600000000001,95.32,2.841,57.506,47.855,55.62300000000001,0.505,282.27,9.651000000000003,68.18021823301653
MYOYUM,51.297,21.58,2.5780000000000003,56.72,48.397,53.62300000000001,0.833,162.27,8.323,38.51823118696663
MYOYUM,51.084,101.09,2.611,61.277,47.81399999999999,56.228,0.8059999999999999,338.2,13.463000000000006,46.76369207200305
MYOYUM,50.601000000000006,98.22,2.597,63.207,46.668,54.933,0.932,483.01,16.539,43.203696572968816
MYOYUM,53.469,81.67,2.739,64.891,49.628,59.161,0.6,415.38,15.263000000000005,58.15991237677984
MYOYUM,49.761,75.37,2.517,57.306,46.613,52.805,0.579,350.05,10.693000000000003,45.41120381406437
MYOYUM,46.99,39.66,2.5610000000000004,52.43899999999999,45.207,49.181,0.833,216.04,7.231999999999991,50.019523623584526
MYOYUM,50.523,58.36,2.8960000000000004,56.685,48.302,54.532,0.422,271.81,8.383000000000003,65.43508287292815
MYOYUM,49.752,45.54,2.664,55.039,47.091,52.606,0.6,202.09,7.9479999999999915,48.611111111111114
MYOYUM,49.175,84.77,2.449,58.15600000000001,48.018,54.68600000000001,0.6559999999999999,225.09,10.138000000000003,63.740302164148645
MYOYUM,50.54600000000001,104.54,2.932,63.29,46.783,56.408,0.721,443.24,16.506999999999998,54.67257844474761
MYOYUM,53.86600000000001,41.23,2.204,59.154,49.73,57.183,0.171,300.7,9.424,53.58439201451904
MYOYUM,52.815,88.53,2.689,62.415,47.754,55.977,0.8909999999999999,317.3,14.661,38.78765340275197
MYOYUM,54.44600000000001,77.16,2.406,63.924,51.95399999999999,57.717,1.102,340.58,11.970000000000004,33.41645885286782
MYOYUM,51.228,86.9,2.9730000000000003,59.044,47.851000000000006,55.62,0.496,432.9,11.19299999999999,53.649512277161115
MYOYUM,49.044,76.01,2.417,55.867,47.877,53.947,0.42,205.94,7.990000000000002,72.98303682250727
MYOYUM,49.445,113.71,2.505,57.76,46.578,54.864,0.496,197.97,11.181999999999995,58.68263473053892
MYOYUM,50.517,82.92,2.349,58.13399999999999,48.135,55.166,0.528,302.57,9.998999999999997,58.918688803746264
MYOYUM,41.041,41.57,2.463,46.842,40.314,42.93899999999999,0.919,137.0,6.527999999999999,44.417377182298004
MYOYUM,49.673,85.01,2.427,57.62600000000001,47.941,55.469,0.355,215.53,9.685000000000002,73.91841779975277
MYOYUM,50.905,71.39,3.334,60.278,50.249,57.097,0.504,261.1,10.029000000000003,80.38392321535694
MYOYUM,47.684,75.1,3.138,53.917,44.889,52.57,0.408,-6.25,9.028000000000006,65.42383683875079
MYOYUM,40.462,35.87,2.797,43.348,38.609,42.736,0.54,24.61,4.738999999999997,61.17268501966392
MYOYUM,47.735,89.77,2.469,55.7,46.456,54.555,0.098,338.16,9.244,87.9303361684893
MYOYUM,50.247,68.24,2.337,55.96100000000001,48.8,54.06800000000001,0.438,241.84,7.1610000000000085,70.9028669234061
MYOYUM,51.706,46.92,2.259,58.397,50.801,54.293,0.848,263.49,7.5959999999999965,49.88933156263835
MYOYUM,52.32100000000001,4.19,2.466,57.174,47.99,54.187,0.632,376.75,9.183999999999996,37.510137875101385
MYOYUM,50.34,113.72,2.491,55.98,48.483,53.38800000000001,0.893,269.81,7.496999999999992,43.71738257727819
MYOYUM,44.744,47.88,2.575,50.225,41.627,48.345,0.611,214.72,8.598000000000006,54.67961165048544
MYOYUM,49.753,30.36,2.908,55.737,47.057,51.27,1.161,288.64,8.68,27.99174690508941
MYOYUM,49.932,61.15,2.463,55.523,48.931,54.025,0.321,118.32,6.591999999999999,78.03491676816891
MYOYUM,44.92100000000001,65.66,2.757,51.56399999999999,43.96100000000001,49.386,0.6829999999999999,181.86,7.602999999999987,63.11207834602831
MYOYUM,50.01,75.87,2.43,55.716,47.872,53.724,0.468,256.96,7.844000000000001,57.36625514403293
MYOYUM,48.841,88.34,2.825,57.065,46.986,52.46,1.11,246.69,10.078999999999994,46.01769911504425
MYOYUM,50.962,79.15,2.9930000000000003,63.028,50.962,56.752,1.017,274.55,12.066000000000004,66.02071500167057
MYOYUM,51.662,67.34,2.653,56.572,46.896,55.487,0.095,288.11,9.675999999999997,50.848096494534495
MYOYUM,52.303,57.3,2.643,57.218,47.925,55.159,0.336,227.32,9.293000000000006,45.51645856980704
MYOYUM,49.611,74.4,2.462,55.966,48.353,53.87300000000001,0.413,145.83,7.612999999999999,66.89683184402925
MYOYUM,50.828,80.96,2.4290000000000003,55.822,47.662,55.047,0.21,70.57,8.159999999999998,61.300946891724976
MYOYUM,50.514,66.03,2.235,55.734,48.681,54.24800000000001,0.312,217.54,7.05299999999999,67.78523489932886
MYOYUM,44.607,44.33,2.451,49.209,43.06800000000001,47.337,0.405,253.39,6.140999999999992,55.32435740514076
MYOYUM,33.688,31.26,2.9530000000000003,37.555,32.726,35.855,0.954,17.44,4.8290000000000015,59.295631561124274
MYOYUM,48.813,76.59,2.071,55.202,48.053,53.357,0.374,471.6,7.148999999999994,75.95364558184453
MYOYUM,49.107,130.47,2.4930000000000003,56.242,47.917,52.63800000000001,0.919,242.36,8.324999999999996,42.478941034897716
NYCFEM,19.346,14.5,4.133,20.904,19.068,19.635,2.324,94.2,1.836000000000002,30.341156544882665
NYCFEM,19.691,30.91,6.26,23.719,17.882,20.445,2.982,91.6,5.837000000000001,31.86900958466455
NYCFEM,19.153,29.37,4.688,21.765,18.947,19.828,2.802,73.21,2.8180000000000014,32.08191126279864
NYCFEM,18.457,25.41,5.6960000000000015,21.185,17.984,19.042,3.138,61.04,3.200999999999997,27.79143258426966
NYCFEM,18.539,27.22,4.909,20.987,18.179,19.013,3.037,78.16,2.8079999999999963,24.954165817885514
NYCFEM,17.942999999999994,12.67,4.548,19.179,17.792,18.149,2.552,68.73,1.3870000000000005,31.200527704485488
NYCFEM,20.851,18.61,5.375,22.658,20.594,21.178,3.463,86.68,2.064,23.776744186046518
NYCFEM,16.839000000000002,15.96,3.809,17.555,16.641,17.198,1.038,54.92,0.9140000000000016,51.40456812811763
NYCFEM,20.231,14.0,3.445,21.472,20.069000000000006,20.596,1.198,63.59,1.4029999999999951,51.814223512336724
NYCFEM,17.307000000000002,4.23,4.489,17.755,17.188,17.442999999999998,1.649,80.46,0.5670000000000002,45.06571619514368
NYCFEM,17.399,6.73,4.921,18.312,17.305999999999994,17.585,3.116,69.91,1.0060000000000038,32.00568990042674
NYCFEM,17.959,21.29,8.54,21.14,17.476,18.68,4.806,3.84,3.6640000000000015,27.33021077283373
NYCMAC,15.352,0.83,3.892,15.566,15.079,15.386,0.953,14.91,0.4869999999999983,38.54059609455295
NYCMAC,16.326,11.25,5.832999999999998,17.141,16.072,16.719,1.298,46.68,1.068999999999999,51.9286816389508
NYCMAC,15.943,15.29,7.0379999999999985,17.517,15.313,16.203,3.897,51.52,2.2040000000000006,19.18158567774938
NYCMAC,15.255999999999998,4.36,4.134,15.545,15.037,15.354,0.805,-27.09,0.5079999999999991,47.14562167392356
NYCMAC,16.291,13.71,4.796,17.602,16.271,16.679000000000002,2.39,62.94,1.3309999999999995,50.16680567139282
NYCMAC,14.198,27.1,2.234,14.628,14.099,14.575,0.414,22.54,0.5289999999999999,62.39928379588184
NoID,43.904,36.2,3.826,51.14100000000001,42.999,45.195,2.2430000000000003,298.68,8.14200000000001,25.640355462624136
NoID,43.198,40.56,4.753,53.859,42.084,45.294,2.587,303.91,11.775,32.084998948032826
NoID,44.893,44.65,3.824,53.222,44.411,47.268,1.599,252.31,8.811,50.862970711297066
NoID,41.895,36.33,3.713,49.56,41.252,43.389,1.925,300.79,8.308000000000009,38.24400754107191
NoID,42.182,28.85,4.662,51.706,41.681,43.924,2.401,279.04,10.025,39.832689832689844
NoID,46.346,28.8,4.242,60.14,45.927,47.938,2.145,375.67,14.213,38.77887788778878
NoID,38.838,24.14,6.568,48.184,38.223,41.028,2.951,163.57,9.961,44.77771010962242
NoID,35.988,25.6,6.22,44.326,35.345,37.49800000000001,3.533,194.7,8.981000000000002,31.623794212218648
NoID,33.124,25.17,7.002999999999999,46.733,32.933,34.231,4.917,183.31,13.800000000000004,28.744823647008428
NoID,33.989000000000004,41.12,5.317,47.71100000000001,33.574,35.372,3.679,240.67,14.137000000000008,24.97649050216287
NoID,36.555,27.05,6.425,47.942,35.98300000000001,38.283,3.411,244.85,11.958999999999996,38.428015564202326
NoID,39.742,75.64,4.0,63.825,38.935,42.50899999999999,2.623,327.76,24.89,28.799999999999994
NoID,41.108,95.86,3.5860000000000003,60.232,39.4,44.606,2.05,370.43,20.831999999999997,32.09704406023425
NoID,40.869,78.24,4.445,59.648,39.655,44.344,2.414,349.7,19.993,34.938132733408324
NoID,39.073,31.28,5.375,45.92100000000001,38.779,40.98,2.1790000000000003,221.01,7.142000000000002,50.84651162790696
NoID,29.003,15.73,4.8180000000000005,32.384,28.424,29.497,2.9810000000000003,94.37,3.9600000000000013,22.270651722706493
NoID,46.476000000000006,48.84,3.221,54.68,44.845,48.344,1.511,271.88,9.835,33.281589568457015
NoID,15.004,1.44,14.288,15.197,14.866,15.007,4.819,18.94,0.3310000000000013,24.986002239641646
NoID,23.439,4.57,4.137,23.924,23.277,23.609,1.173,32.11,0.6470000000000021,58.23060188542422
NoID,26.395,23.83,5.603,28.623,26.151,26.945,3.287,66.86,2.4720000000000013,24.71890058897019
NoID,26.224,-3.54,3.4210000000000003,26.714,25.633000000000006,26.218000000000004,1.294,-61.57,1.0809999999999995,46.76995030692778
NoID,25.044,30.86,7.0,29.612,24.328000000000007,26.101,3.655,152.2,5.283999999999995,30.814285714285717
NoID,27.175,8.67,7.497000000000001,30.291,26.678,27.439,3.851,92.21,3.613,32.31959450446845
NoID,46.732,54.08,2.918,51.848,45.107,51.299,0.297,98.85,6.7410000000000005,77.99862919808088
NoID,42.79600000000001,60.62,3.448,49.964,41.38399999999999,46.637,1.008,164.24,8.580000000000005,54.81438515081207
NoID,40.014,54.07,5.204,51.01600000000001,38.615,43.583,2.587,236.53,12.401000000000005,38.316679477325145
NoID,47.976000000000006,64.55,3.047,55.085,46.658,53.81,0.314,124.82,8.427,79.25828683951427
NoID,23.256,6.07,5.773,24.305,22.921,23.526,2.423,38.48,1.3840000000000003,38.021825740516206
NoID,32.571,39.16,7.011,39.302,30.35,34.195,3.563,111.15,8.951999999999998,28.36970474967908
NoID,25.264,4.67,6.54,26.577,24.912,25.456,2.337,48.53,1.6649999999999991,41.31498470948012
NoID,25.1,5.37,7.175,25.846,24.862,25.391,2.813,32.34,0.9840000000000018,49.254355400696866
NoID,33.788000000000004,40.52,6.022,39.392,32.891,35.588,2.455,112.21,6.500999999999998,45.49983394221189
NoID,50.739,63.68,3.298,63.676,46.827,53.587,1.477,393.15,16.849000000000004,29.866585809581558
NoID,48.882,69.16,2.452,55.534,47.025,52.971,0.466,239.54,8.509,65.74225122349104
NoID,48.19600000000001,71.64,3.572,61.185,45.67,52.385,1.39,280.3,15.515,44.31690929451289
NoID,47.62,59.28,4.541,63.738,45.39100000000001,50.996,2.362,424.58,18.346999999999994,31.160537326580034
NoID,47.778,54.94,4.378,60.322,45.334,53.455,1.197,347.41,14.988,57.60621288259478
NoID,47.433,64.44,3.263,57.652,45.742,51.42,1.175,267.63,11.910000000000005,49.95403003371132
NoID,46.827,85.55,3.082,54.396,44.368,52.585,0.319,270.72,10.028,63.49772874756652
NoID,49.484,90.81,2.2230000000000003,57.287,48.203,53.399,0.758,246.12,9.083999999999996,53.62123256860099
NoID,48.71,55.97,3.954,66.248,46.217,52.779,1.7180000000000002,385.34,20.031000000000006,40.945877592311575
NoID,47.333,67.19,3.783,58.917,45.063,51.966,1.215,303.59,13.854000000000001,51.22918318794607
NoID,47.006,76.12,4.375,59.567,45.556,50.225,2.382,308.52,14.010999999999996,30.788571428571423
NoID,49.31100000000001,96.54,3.771,71.22800000000002,45.32100000000001,54.112,1.79,522.5,25.907000000000004,33.14770617873243
NoID,48.51,79.45,3.915,68.55,44.91,53.19300000000001,1.621,425.15,23.64,39.13154533844189
NoID,48.755,82.72,3.978,68.429,45.143,53.23,1.819,417.65,23.285999999999998,35.04273504273505
NoID,47.849,60.08,3.643,60.508,45.306,51.119,1.664,391.91,15.201999999999998,34.998627504803714
NoID,43.682,25.29,3.973,50.76300000000001,43.364,45.128,1.616,241.1,7.399000000000008,50.3146237100428
NoID,41.91,-3.22,3.554,44.58600000000001,41.344,42.306,1.111,270.5,3.2420000000000115,53.03882948790097
NoID,45.655,47.51,2.932,51.79,45.235,47.655,1.25,224.79,6.555,45.39563437926331
NoID,40.148,19.98,5.0710000000000015,48.301,39.874,41.29,2.334,295.6,8.427,45.82922500493
NoID,24.397,18.96,8.325,27.513,23.902,25.052,4.445,51.38,3.611000000000004,32.108108108108105
NoID,47.091,45.03,4.105,61.393,44.423,50.187,1.862,427.84,16.97,35.761266747868454
NoID,47.969,63.64,3.691,58.198,46.69,51.865,1.371,289.42,11.508000000000004,51.09726361419669
NoID,49.76,47.69,3.301,57.20399999999999,48.168,52.992,1.075,262.33,9.035999999999994,53.37776431384428
NoID,48.523,47.85,3.385,57.558,45.791,51.75899999999999,1.1840000000000002,293.9,11.766999999999996,41.92023633677992
NoID,48.544,46.97,3.28,59.317,46.72,51.624,1.4680000000000002,270.07,12.597,41.859756097560975
NoID,49.789,79.41,3.418,63.181,47.38800000000001,51.764,1.947,402.81,15.793,25.98010532475132
NoID,50.835,18.72,3.708,64.58,47.396,52.737,1.897,465.76,17.183999999999994,28.61380798274003
NoID,24.918000000000006,5.07,8.824,25.453000000000007,24.613000000000003,25.18,1.812,-43.68,0.8399999999999999,52.742520398912056
NoID,16.572,7.66,3.29,16.954,16.32,16.736,0.748,26.51,0.6340000000000003,45.98784194528876
NoID,26.216,5.04,4.694,27.246,24.786,26.457,0.925,57.96,2.460000000000001,29.228802726885377
NoID,23.182,50.03,9.154,31.417,22.354,24.702,4.753,132.64,9.063,31.55997378195325
NoID,27.689,24.23,8.005,35.042,26.964,28.919,4.007,190.99,8.078,33.35415365396628
NoID,29.474,33.09,5.557,35.096,28.445,30.993,2.299,166.11,6.650999999999996,40.237538240057596
NoID,27.18,21.07,8.191,37.601,26.754,27.94,5.643,276.99,10.846999999999998,20.55915028690027
NoID,36.493,37.39,4.601,44.999,35.756,38.83,2.326,174.86,9.242999999999997,39.904368615518365
NoID,38.466,111.12,2.957,49.037,37.244,44.43899999999999,0.8270000000000001,248.88,11.793,65.30267162664863
NoID,26.649,18.7,5.434,30.622,26.286,27.065,3.742,162.62,4.336000000000002,21.56790577843209
NoID,34.425,72.82,4.6560000000000015,49.581,33.722,37.31,2.764,403.01,15.859000000000002,33.93470790378006
NoID,37.635,66.26,4.253,48.652,35.74800000000001,41.778,1.521,250.88,12.903999999999995,50.88173054314602
NoID,15.826,7.61,3.236,16.160999999999998,15.638,15.972,0.75,14.71,0.5229999999999979,44.035846724351046
NoID,24.105,13.37,3.687,25.125,23.597,24.583,1.082,3.59,1.5280000000000022,41.28017358285868
NoID,48.63800000000001,66.18,3.173,63.292,45.798,51.932,1.389,435.01,17.494,36.36936653009771
NoID,47.229,67.04,3.4160000000000004,56.817,45.984,52.227,1.138,309.4,10.833000000000006,55.18149882903981
NoID,48.33,82.99,3.909,62.547,46.135,53.667,1.548,272.85,16.412,45.76618060885136
NoID,50.683,49.35,3.322,62.515,46.252,52.98,1.369,382.21,16.263000000000005,28.08549066827213
NoID,18.37,14.83,3.982,19.442,18.005,18.775,1.358,73.76,1.4370000000000012,44.90205926670016
NoID,50.198,60.91,3.642,63.493,46.487,53.29,1.356,409.05,17.006000000000007,37.36957715540913
NoID,22.731,5.5,3.389,23.383000000000006,22.331,22.939,0.8420000000000001,36.8,1.0520000000000032,47.152552375331965
NoID,17.823,3.71,3.993,18.118,17.625,17.820999999999994,1.69,13.87,0.4929999999999986,40.62108690207863
NoID,27.219,0.53,4.795,27.619,26.914,27.201,2.204,28.01,0.7049999999999983,40.271115745568295
NoID,25.368,33.82,3.495,25.872,24.919,25.676,1.258,1.25,0.9529999999999994,36.22317596566523
NoID,26.867,-6.6,4.5760000000000005,27.267,26.521,26.842,0.679,26.23,0.7459999999999987,56.490384615384606
NoID,26.814,-3.76,3.623,27.429,26.514,26.82,1.491,29.73,0.9150000000000028,48.19210598951146
NoID,32.618,-0.58,8.072000000000001,33.53,32.088,32.623000000000005,4.892,45.51,1.4420000000000002,20.379088206144715
NoID,27.918000000000006,3.79,4.933,28.392,27.331,27.992,1.057,-81.73,1.061,42.408270829110066
NoID,23.766,-0.13,3.789,24.121,23.461,23.771,1.439,1.39,0.6600000000000001,44.25969912905781
NoID,25.267,-7.8,4.013,25.577,24.796,25.209,1.3030000000000002,-164.65,0.7809999999999988,37.777224021928724
NoID,32.855,7.68,4.477,33.615,32.681,33.136,1.101,97.39,0.9340000000000046,66.76345767254858
NoID,29.961,-6.87,4.381,30.332,28.823,29.886,0.888,-103.78,1.5089999999999968,59.118922620406295
NoID,22.337,-2.77,4.307,22.632,21.594,22.433000000000003,1.025,-71.73,1.0379999999999967,51.82261434873462
NoID,33.29,8.41,4.246,34.901,32.772,33.938,1.07,75.95,2.128999999999998,49.57607159679697
NoID,24.735,-11.27,4.132,25.082,24.309,24.572,1.286,11.27,0.7729999999999961,55.421103581800594
NoID,23.646,0.75,4.302,23.982,23.301,23.639,1.519,-5.84,0.6810000000000009,33.31008833100883
NoID,22.415,3.73,3.686,22.754,22.047,22.486,1.078,-85.15,0.7070000000000043,33.857840477482355
NoID,31.801,-10.36,4.8660000000000005,32.306,31.439,31.869,1.867,15.65,0.8669999999999973,36.642005754212896
NoID,34.015,9.88,4.3039999999999985,35.598,33.603,34.645,1.318,77.63,1.9949999999999972,48.95446096654275
NoID,14.276,7.87,2.6830000000000003,14.509,14.154000000000002,14.356,0.557,25.02,0.35499999999999865,54.67759970182632
NoID,22.524,2.07,4.29,22.992,22.247,22.654,1.6130000000000002,-85.09,0.7449999999999974,42.354312354312356
NoID,24.964,-1.81,4.122,25.246,24.483,24.897,1.51,-49.53,0.7629999999999981,49.56331877729257
NoID,28.842,-0.83,4.964,29.467,28.077,28.725,2.632,-65.04,1.3900000000000006,18.91619661563257
NoID,22.571,-1.58,4.832,22.939,22.155,22.546,3.017,-40.51,0.7839999999999989,29.325331125827823
NoID,23.213,-14.19,3.866,23.394,21.031,22.935,1.929,-26.55,2.363000000000003,35.02327987584066
NoID,24.601,18.49,5.772,25.084,23.923,24.829,2.2840000000000003,-185.1,1.1609999999999978,30.977130977130972
NoID,23.608,0.03,5.343,23.962,23.318,23.646,2.962,49.07,0.6439999999999984,28.57944974733296
NoID,44.084,21.91,3.893,49.174,43.08,45.039,1.839,248.26,6.094000000000001,34.67762650911892
NoID,29.044,10.8,3.68,29.576,27.911,29.22,1.297,-68.67,1.6650000000000027,38.91304347826086
NoID,21.737,-4.65,4.084,22.107,21.347,21.649,0.984,72.85,0.7600000000000016,38.369245837414304
NoID,28.892,-22.93,3.626,29.334,28.378,28.803,1.3019999999999998,15.77,0.9559999999999996,41.58852730281303
NoID,44.853,23.36,3.622,52.44300000000001,44.519,45.997,1.935,323.72,7.924000000000008,40.033130866924346
NoID,27.078000000000007,12.39,7.931,29.211,26.552,27.708,3.1010000000000004,-12.22,2.658999999999999,32.694489976043364
NoID,29.319000000000006,11.7,5.6389999999999985,31.832,28.71,29.638,2.801,134.77,3.1219999999999963,20.641957793935088
NoID,25.182,7.1,5.523,26.02,25.077,25.427,2.182,-6.39,0.9430000000000014,44.48669201520912
NoID,24.145,19.29,3.147,24.914,23.938,24.488000000000003,1.405,-8.56,0.9759999999999992,35.52589768033047
NoID,25.466,5.23,7.106,25.991,24.716,25.647,1.304,-19.85,1.275000000000002,34.32310723332395
NoID,21.976,1.48,4.834,22.725,21.748,22.05,1.504,-2.83,0.9770000000000004,46.31774927596193
NoID,22.219,7.29,5.984,23.57,21.971,22.472,3.037,58.71,1.5990000000000002,33.65641711229947
NoID,17.604,2.62,4.184,18.107,17.528,17.735,1.584,38.29,0.5790000000000006,59.034416826003806
NoID,52.26600000000001,33.77,2.915,64.439,48.152,54.47,1.127,382.23,16.286999999999992,37.90737564322469
NoID,51.125,84.8,3.07,64.48,47.815,54.471,1.19,350.15,16.665000000000006,39.34853420195441
NoID,24.228,3.25,5.334,25.046,24.079,24.55,0.89,-16.17,0.9669999999999987,65.1106111736033
NoID,25.456,13.9,8.185,28.225,24.986,26.174,3.17,20.54,3.2390000000000008,35.247403787416
NoID,25.147,14.15,6.744,27.482,24.858,25.615,3.866,65.04,2.6239999999999988,28.425266903914586
NoID,24.922,22.73,7.965,28.613000000000003,24.069000000000006,25.707,3.056,92.3,4.5440000000000005,43.96735718769617
NoID,26.653,15.06,6.818,29.137,26.237,27.131,3.145,36.29,2.8999999999999986,38.427691405104135
NoID,27.178,36.69,8.024,35.671,25.717,28.508000000000006,3.828,231.08,9.954,29.44915254237288
NoID,24.315,40.15,8.47,31.241,23.004,25.559,4.94,124.65,8.236999999999998,25.147579693034235
NoID,22.507,9.41,8.204,24.476,22.213,22.787,4.435,44.63,2.262999999999998,26.523647001462717
NoID,26.067,12.41,10.037,29.766,25.512,26.902,4.645,17.34,4.254000000000001,36.41526352495767
NoID,26.325,17.75,9.872,30.881,25.861,27.11,4.876,51.62,5.02,29.548217179902743
NoID,28.332,51.98,9.184,41.67,25.169,30.415,4.75,248.29,16.500999999999998,27.079703832752614
NoID,27.789,32.63,11.088,34.061,24.543000000000006,29.458,3.787,-0.18,9.517999999999997,34.965728715728716
NoID,21.716,4.13,8.226,22.057,21.387,21.794,1.679,10.76,0.6700000000000017,34.925844882081186
NoID,28.042,13.33,5.087,30.782,27.709,28.434,2.737,127.27,3.072999999999997,30.19461372125024
NoID,45.059,1.15,4.01,47.824,44.128,45.44600000000001,1.774,164.47,3.6959999999999984,34.389027431421454
NoID,24.392,7.98,7.4129999999999985,25.914,24.115,24.651,4.115,-7.04,1.7990000000000033,26.18373128288142
NoID,21.174,1.86,10.1,21.95,20.913,21.329,4.912,22.26,1.036999999999999,27.79207920792079
NoID,43.257,14.0,4.357,46.807,42.72,44.649,1.789,160.06,4.086999999999996,48.932751893504715
NoID,28.0,6.49,6.226,29.966,27.606,28.333,3.813,86.7,2.3599999999999994,25.570189527786702
NoID,22.755,9.15,7.247000000000001,24.421,22.293000000000006,23.178,2.589,32.64,2.127999999999997,39.69918587001518
NoID,23.426,6.61,6.693,24.288,23.038,23.749,3.024,-23.22,1.25,40.40041834752728
NoID,24.436,5.68,8.341000000000001,25.334,24.074,24.758000000000006,3.245,-6.56,1.259999999999998,38.472605203213035
NoID,28.555,10.87,5.767,30.155,28.183000000000003,28.97,2.514,84.92,1.9719999999999975,29.20062424137333
NoID,25.524,12.29,6.013,27.515,25.034,26.305,1.905,50.13,2.480999999999998,50.24114418759355
NoID,20.257,11.49,3.39,20.892,19.937,20.508000000000006,0.978,38.98,0.9549999999999984,44.10029498525074
NoID,36.208,25.52,6.096,42.602,35.97400000000001,37.709,3.411,258.13,6.627999999999991,32.2998687664042
NoID,31.327,26.03,4.928,36.88,30.888,32.384,2.917,7.07,5.992000000000001,33.62418831168832
NoID,27.092,26.98,10.213,34.461,25.023000000000003,28.601,4.625,169.81,9.437999999999997,36.77665720160579
NoID,24.307,17.96,7.729,28.623,23.736,25.053,4.34,36.3,4.8870000000000005,29.55104153189287
NoID,24.878,9.78,7.29,28.403,24.402,25.285,4.5539999999999985,81.23,4.001000000000005,20.64471879286695
NoID,24.106,17.05,9.039,26.699,23.709,24.454,6.171,8.41,2.990000000000002,17.015156543865462
NoID,24.005,14.44,7.814,27.075,23.685,24.632,4.566,50.58,3.390000000000001,28.308164832352187
NoID,42.515,26.3,5.035,52.88800000000001,41.894,44.08,2.205,491.99,10.994000000000007,42.85998013902682
NoID,22.223000000000006,14.3,9.203,25.544,21.705,23.148000000000003,4.663,69.7,3.8390000000000017,35.336303379332826
NoID,43.06800000000001,26.91,3.944,49.898,42.407,44.378,1.755,315.32,7.4910000000000085,43.10344827586207
NoID,16.165,-1.04,5.535,16.32,15.961,16.145,1.665,10.99,0.35900000000000176,31.689250225835575
NoID,20.666,6.01,5.792000000000002,21.294,20.16,20.729,1.236,14.17,1.1340000000000003,22.962707182320447
NoID,25.338,8.8,2.802,25.747,24.964,25.5,1.224,70.48,0.7829999999999977,30.870806566738054
NoID,21.48,-3.74,3.459,21.821,21.257,21.358,0.482,27.22,0.5640000000000001,68.60364267129229
NoID,43.85,37.6,5.097,47.885,42.74100000000001,45.003,2.6,147.32,5.143999999999991,25.446340984893073
NoID,16.11,0.89,14.458,16.328,15.954,16.151,7.369,22.43,0.3739999999999988,15.804398948678935
NoID,43.862,23.01,5.481,47.32899999999999,42.775,45.004,2.55,21.43,4.553999999999995,30.28644407954753
NoID,29.031,1.81,4.497,29.381,28.873,29.16,0.403,51.69,0.5079999999999991,80.6315321325328
NoID,29.13,5.75,5.782,30.905,28.25,29.342,1.854,67.78,2.6550000000000007,19.16291940505015
NoID,24.763,16.63,7.345,27.681,24.383000000000006,25.709,3.158,97.39,3.2979999999999947,40.993873383253906
